,feature,unique_vals
2475,abs_TDM_UF_2_uf.reference_offset_axial_shifting_[i_103.0],44222
2476,abs_TDM_UF_2_uf.reference_inclination_horizontal_top_roll_[i_103.0],711
2477,abs_TDM_UF_2_uf.ds.reference_thickness_vertical_[i_103.0],74291
2478,abs_TDM_UF_2_uf.os.reference_thickness_vertical_[i_103.0],72006
2479,abs_TDM_UF_2_uf.gr11.speed.act.rpm_[i_103.0],189719
2480,TDM_UF_3_uf.ds.roll_hor_gap_[i_103.0],314009
2481,TDM_UF_3_uf.os.roll_hor_gap_[i_103.0],313599
2482,TDM_UF_3_uf.ds.roll_vert_gap_[i_103.0],317546
2483,TDM_UF_3_uf.os.roll_vert_gap_[i_103.0],314578
2484,TDM_UF_3_uf.hax_act_srg_[i_103.0],311926
2485,TDM_UF_3_uf.reference_offset_axial_shifting_[i_103.0],44537
2486,TDM_UF_3_uf.reference_inclination_horizontal_top_roll_[i_103.0],21261
2487,TDM_UF_3_uf.ds.reference_thickness_vertical_[i_103.0],75037
2488,TDM_UF_3_uf.os.reference_thickness_vertical_[i_103.0],69938
2489,TDM_UF_3_uf.gr11.speed.act.rpm_[i_103.0],273961
2490,abs_TDM_UF_3_uf.ds.roll_hor_gap_[i_103.0],314009
2491,abs_TDM_UF_3_uf.os.roll_hor_gap_[i_103.0],313599
2492,abs_TDM_UF_3_uf.ds.roll_vert_gap_[i_103.0],317546
2493,abs_TDM_UF_3_uf.os.roll_vert_gap_[i_103.0],314578
2494,abs_TDM_UF_3_uf.hax_act_srg_[i_103.0],312195
2495,abs_TDM_UF_3_uf.reference_offset_axial_shifting_[i_103.0],44526
2496,abs_TDM_UF_3_uf.reference_inclination_horizontal_top_roll_[i_103.0],21261
2497,abs_TDM_UF_3_uf.ds.reference_thickness_vertical_[i_103.0],75037
2498,abs_TDM_UF_3_uf.os.reference_thickness_vertical_[i_103.0],69938
2499,abs_TDM_UF_3_uf.gr11.speed.act.rpm_[i_103.0],273961
2500,TDM_UR_1_ur.ds.roll_hor_gap_[i_103.0],2624461
2501,TDM_UR_1_ur.os.roll_hor_gap_[i_103.0],2682527
2502,TDM_UR_1_ur.ds.roll_vert_gap_[i_103.0],3079911
2503,TDM_UR_1_ur.os.roll_vert_gap_[i_103.0],3085958
2504,TDM_UR_1_ur.hax_act_srg_[i_103.0],2483959
2505,TDM_UR_1_ur.reference_offset_axial_shifting_[i_103.0],449960
2506,TDM_UR_1_ur.reference_inclination_horizontal_top_roll_[i_103.0],1
2507,TDM_UR_1_ur.ds.reference_thickness_vertical_[i_103.0],809230
2508,TDM_UR_1_ur.os.reference_thickness_vertical_[i_103.0],750962
2509,TDM_UR_1_ur.gr11.speed.act.rpm_[i_103.0],2020054
2510,abs_TDM_UR_1_ur.ds.roll_hor_gap_[i_103.0],2624461
2511,abs_TDM_UR_1_ur.os.roll_hor_gap_[i_103.0],2682527
2512,abs_TDM_UR_1_ur.ds.roll_vert_gap_[i_103.0],3079911
2513,abs_TDM_UR_1_ur.os.roll_vert_gap_[i_103.0],3085958
2514,abs_TDM_UR_1_ur.hax_act_srg_[i_103.0],2479233
2515,abs_TDM_UR_1_ur.reference_offset_axial_shifting_[i_103.0],449949
2516,abs_TDM_UR_1_ur.reference_inclination_horizontal_top_roll_[i_103.0],1
2517,abs_TDM_UR_1_ur.ds.reference_thickness_vertical_[i_103.0],809230
2518,abs_TDM_UR_1_ur.os.reference_thickness_vertical_[i_103.0],750962
2519,abs_TDM_UR_1_ur.gr11.speed.act.rpm_[i_103.0],2020053
2520,TDM_UR_2_ur.ds.roll_hor_gap_[i_103.0],301884
2521,TDM_UR_2_ur.os.roll_hor_gap_[i_103.0],304039
2522,TDM_UR_2_ur.ds.roll_vert_gap_[i_103.0],313718
2523,TDM_UR_2_ur.os.roll_vert_gap_[i_103.0],313762
2524,TDM_UR_2_ur.hax_act_srg_[i_103.0],280624
2525,TDM_UR_2_ur.reference_offset_axial_shifting_[i_103.0],40824
2526,TDM_UR_2_ur.reference_inclination_horizontal_top_roll_[i_103.0],1
2527,TDM_UR_2_ur.ds.reference_thickness_vertical_[i_103.0],73371
2528,TDM_UR_2_ur.os.reference_thickness_vertical_[i_103.0],78464
2529,TDM_UR_2_ur.gr11.speed.act.rpm_[i_103.0],272300
2530,abs_TDM_UR_2_ur.ds.roll_hor_gap_[i_103.0],301884
2531,abs_TDM_UR_2_ur.os.roll_hor_gap_[i_103.0],304039
2532,abs_TDM_UR_2_ur.ds.roll_vert_gap_[i_103.0],313718
2533,abs_TDM_UR_2_ur.os.roll_vert_gap_[i_103.0],313762
2534,abs_TDM_UR_2_ur.hax_act_srg_[i_103.0],280834
2535,abs_TDM_UR_2_ur.reference_offset_axial_shifting_[i_103.0],40813
2536,abs_TDM_UR_2_ur.reference_inclination_horizontal_top_roll_[i_103.0],1
2537,abs_TDM_UR_2_ur.ds.reference_thickness_vertical_[i_103.0],73371
2538,abs_TDM_UR_2_ur.os.reference_thickness_vertical_[i_103.0],78464
2539,abs_TDM_UR_2_ur.gr11.speed.act.rpm_[i_103.0],272299
2540,TDM_UR_3_ur.ds.roll_hor_gap_[ni],682185
2541,TDM_UR_3_ur.os.roll_hor_gap_[ni],685348
2542,TDM_UR_3_ur.ds.roll_vert_gap_[ni],728654
2543,TDM_UR_3_ur.os.roll_vert_gap_[ni],729137
2544,TDM_UR_3_ur.hax_act_srg_[ni],565630
2545,TDM_UR_3_ur.reference_offset_axial_shifting_[ni],92059
2546,TDM_UR_3_ur.reference_inclination_horizontal_top_roll_[ni],1
2547,TDM_UR_3_ur.ds.reference_thickness_vertical_[ni],156715
2548,TDM_UR_3_ur.os.reference_thickness_vertical_[ni],163603
2549,TDM_UR_3_ur.gr11.speed.act.rpm_[ni],393978
2550,abs_TDM_UR_3_ur.ds.roll_hor_gap_[ni],682185
2551,abs_TDM_UR_3_ur.os.roll_hor_gap_[ni],685348
2552,abs_TDM_UR_3_ur.ds.roll_vert_gap_[ni],728654
2553,abs_TDM_UR_3_ur.os.roll_vert_gap_[ni],729137
2554,abs_TDM_UR_3_ur.hax_act_srg_[ni],566574
2555,abs_TDM_UR_3_ur.reference_offset_axial_shifting_[ni],92050
2556,abs_TDM_UR_3_ur.reference_inclination_horizontal_top_roll_[ni],1
2557,abs_TDM_UR_3_ur.ds.reference_thickness_vertical_[ni],156715
2558,abs_TDM_UR_3_ur.os.reference_thickness_vertical_[ni],163603
2559,abs_TDM_UR_3_ur.gr11.speed.act.rpm_[ni],393978
2560,TDM_E_1_e.ds.roll_hor_gap_[i_103.0],299358
2561,TDM_E_1_e.os.roll_hor_gap_[i_103.0],289557
2562,TDM_E_1_e.reference_inclination_horizontal_top_roll_[i_103.0],1296
2563,TDM_E_1_e.gh31.pos.set_[i_103.0],75245
2564,TDM_E_1_e.gh31.pos.act_[i_103.0],308465
2565,TDM_E_1_e.gr11.speed.act.rpm_[i_103.0],211802
2566,abs_TDM_E_1_e.ds.roll_hor_gap_[i_103.0],299358
2567,abs_TDM_E_1_e.os.roll_hor_gap_[i_103.0],289557
2568,abs_TDM_E_1_e.reference_inclination_horizontal_top_roll_[i_103.0],1292
2569,abs_TDM_E_1_e.gh31.pos.set_[i_103.0],75243
2570,abs_TDM_E_1_e.gh31.pos.act_[i_103.0],308438
2571,abs_TDM_E_1_e.gr11.speed.act.rpm_[i_103.0],211801
2572,TDM_E_2_e.ds.roll_hor_gap_[i_103.0],299032
2573,TDM_E_2_e.os.roll_hor_gap_[i_103.0],292138
2574,TDM_E_2_e.reference_inclination_horizontal_top_roll_[i_103.0],2628
2575,TDM_E_2_e.gh31.pos.set_[i_103.0],68856
2576,TDM_E_2_e.gh31.pos.act_[i_103.0],307619
2577,TDM_E_2_e.gr11.speed.act.rpm_[i_103.0],150873
2578,abs_TDM_E_2_e.ds.roll_hor_gap_[i_103.0],299032
2579,abs_TDM_E_2_e.os.roll_hor_gap_[i_103.0],292138
2580,abs_TDM_E_2_e.reference_inclination_horizontal_top_roll_[i_103.0],2612
2581,abs_TDM_E_2_e.gh31.pos.set_[i_103.0],68855
2582,abs_TDM_E_2_e.gh31.pos.act_[i_103.0],307619
2583,abs_TDM_E_2_e.gr11.speed.act.rpm_[i_103.0],150865
2584,TDM_E_3_e.ds.roll_hor_gap_[i_103.0],302628
2585,TDM_E_3_e.os.roll_hor_gap_[i_103.0],301864
2586,TDM_E_3_e.reference_inclination_horizontal_top_roll_[i_103.0],42516
2587,TDM_E_3_e.gh31.pos.set_[i_103.0],79556
2588,TDM_E_3_e.gh31.pos.act_[i_103.0],301933
2589,TDM_E_3_e.gr11.speed.act.rpm_[i_103.0],179182
2590,abs_TDM_E_3_e.ds.roll_hor_gap_[i_103.0],302628
2591,abs_TDM_E_3_e.os.roll_hor_gap_[i_103.0],301864
2592,abs_TDM_E_3_e.reference_inclination_horizontal_top_roll_[i_103.0],42498
2593,abs_TDM_E_3_e.gh31.pos.set_[i_103.0],79553
2594,abs_TDM_E_3_e.gh31.pos.act_[i_103.0],301927
2595,abs_TDM_E_3_e.gr11.speed.act.rpm_[i_103.0],179178
2596,BD_1_1_bd1.dr21.bfz01.sensor_point_[ni],6
2597,abs_BD_1_1_bd1.dr21.bfz01.sensor_point_[ni],6
2598,BD_1_2_bd1.dr21.bfz01.sensor_point_[ni],5
2599,abs_BD_1_2_bd1.dr21.bfz01.sensor_point_[ni],5
2600,BD_1_3_bd1.dr21.bfz01.sensor_point_[ni],3
2601,abs_BD_1_3_bd1.dr21.bfz01.sensor_point_[ni],3
2602,BD_1_4_bd1.dr21.bfz01.sensor_point_[ni],2
2603,abs_BD_1_4_bd1.dr21.bfz01.sensor_point_[ni],2
2604,BD_1_5_bd1.dr21.bfz01.sensor_point_[ni],4
2605,abs_BD_1_5_bd1.dr21.bfz01.sensor_point_[ni],4
2606,BD_1_6_bd1.dr21.bfz01.sensor_point_[ni],3
2607,abs_BD_1_6_bd1.dr21.bfz01.sensor_point_[ni],3
2608,BD_1_7_bd1.dr21.bfz01.sensor_point_[ni],3
2609,abs_BD_1_7_bd1.dr21.bfz01.sensor_point_[ni],3
2610,TDM_UF_1_uf.os.top_cylinder.act_[i_103.0],578081
2611,TDM_UF_1_uf.ds.top_cylinder.act_[i_103.0],582252
2612,abs_TDM_UF_1_uf.os.top_cylinder.act_[i_103.0],578081
2613,abs_TDM_UF_1_uf.ds.top_cylinder.act_[i_103.0],582252
2614,TDM_UF_2_uf.os.top_cylinder.act_[i_103.0],86779
2615,TDM_UF_2_uf.ds.top_cylinder.act_[i_103.0],88344
2616,abs_TDM_UF_2_uf.os.top_cylinder.act_[i_103.0],86779
2617,abs_TDM_UF_2_uf.ds.top_cylinder.act_[i_103.0],88344
2618,TDM_UF_3_uf.os.top_cylinder.act_[i_103.0],90137
2619,TDM_UF_3_uf.ds.top_cylinder.act_[i_103.0],90989
2620,abs_TDM_UF_3_uf.os.top_cylinder.act_[i_103.0],90137
2621,abs_TDM_UF_3_uf.ds.top_cylinder.act_[i_103.0],90989
2622,WBF_sgl_Z1_LV2_IN_percent,1
2623,WBF_sgl_Z2_LV2_IN_percent,1
2624,WBF_sgl_Z3_LV2_IN_percent,1
2625,WBF_sgl_Z4_LV2_IN_percent,1
2626,WBF_sgl_Z5_LV2_IN_percent,94
2627,WBF_sgl_Z6_LV2_IN_percent,94
2628,WBF_sgl_Z7_LV2_IN_percent,302
2629,WBF_sgl_Z8_LV2_IN_percent,303
2630,WBF_sgl_Z9_LV2_IN_percent,303
2631,WBF_sgl_Z10_LV2_IN_percent,303
2632,TDM_E_1_uf.load_hor_roll_[i_103.0],42440
2633,TDM_E_1_uf.os.load_hor_roll.lower_[i_103.0],40782
2634,TDM_E_1_uf.os.load_hor_roll.upper_[i_103.0],40710
2635,TDM_E_1_uf.ds.load_hor_roll.lower_[i_103.0],40818
2636,TDM_E_1_uf.ds.load_hor_roll.upper_[i_103.0],40824
2637,TDM_E_1_uf.os.load_vert_roll_[i_103.0],41574
2638,TDM_E_1_uf.ds.load_vert_roll_[i_103.0],42743
2639,TDM_E_1_uf.axial_displace_lower_shaft_[i_103.0],37672
2640,TDM_E_1_uf.torque_[i_103.0],44035
2641,TDM_E_1_ur.load_hor_roll_[i_103.0],48480
2642,TDM_E_1_ur.os.load_hor_roll.lower_[i_103.0],43699
2643,TDM_E_1_ur.os.load_hor_roll.upper_[i_103.0],43498
2644,TDM_E_1_ur.ds.load_hor_roll.lower_[i_103.0],43746
2645,TDM_E_1_ur.ds.load_hor_roll.upper_[i_103.0],42891
2646,TDM_E_1_ur.os.load_vert_roll_[i_103.0],42685
2647,TDM_E_1_ur.ds.load_vert_roll_[i_103.0],44383
2648,TDM_E_1_ur.axial_displace_lower_shaft_[i_103.0],37819
2649,TDM_E_1_ur.torque_[i_103.0],45803
2650,abs_TDM_E_1_uf.load_hor_roll_[i_103.0],42339
2651,abs_TDM_E_1_uf.os.load_hor_roll.lower_[i_103.0],40660
2652,abs_TDM_E_1_uf.os.load_hor_roll.upper_[i_103.0],40646
2653,abs_TDM_E_1_uf.ds.load_hor_roll.lower_[i_103.0],40785
2654,abs_TDM_E_1_uf.ds.load_hor_roll.upper_[i_103.0],40722
2655,abs_TDM_E_1_uf.os.load_vert_roll_[i_103.0],41484
2656,abs_TDM_E_1_uf.ds.load_vert_roll_[i_103.0],42546
2657,abs_TDM_E_1_uf.axial_displace_lower_shaft_[i_103.0],37672
2658,abs_TDM_E_1_uf.torque_[i_103.0],44035
2659,abs_TDM_E_1_ur.load_hor_roll_[i_103.0],47210
2660,abs_TDM_E_1_ur.os.load_hor_roll.lower_[i_103.0],42820
2661,abs_TDM_E_1_ur.os.load_hor_roll.upper_[i_103.0],42714
2662,abs_TDM_E_1_ur.ds.load_hor_roll.lower_[i_103.0],42742
2663,abs_TDM_E_1_ur.ds.load_hor_roll.upper_[i_103.0],42206
2664,abs_TDM_E_1_ur.os.load_vert_roll_[i_103.0],42155
2665,abs_TDM_E_1_ur.ds.load_vert_roll_[i_103.0],43945
2666,abs_TDM_E_1_ur.axial_displace_lower_shaft_[i_103.0],37819
2667,abs_TDM_E_1_ur.torque_[i_103.0],45803
2668,TDM_E_2_uf.load_hor_roll_[i_103.0],45355
2669,TDM_E_2_uf.os.load_hor_roll.lower_[i_103.0],42749
2670,TDM_E_2_uf.os.load_hor_roll.upper_[i_103.0],42508
2671,TDM_E_2_uf.ds.load_hor_roll.lower_[i_103.0],42368
2672,TDM_E_2_uf.ds.load_hor_roll.upper_[i_103.0],42355
2673,TDM_E_2_uf.os.load_vert_roll_[i_103.0],43250
2674,TDM_E_2_uf.ds.load_vert_roll_[i_103.0],45100
2675,TDM_E_2_uf.axial_displace_lower_shaft_[i_103.0],38228
2676,TDM_E_2_uf.torque_[i_103.0],44543
2677,TDM_E_2_ur.load_hor_roll_[i_103.0],43911
2678,TDM_E_2_ur.os.load_hor_roll.lower_[i_103.0],41589
2679,TDM_E_2_ur.os.load_hor_roll.upper_[i_103.0],41658
2680,TDM_E_2_ur.ds.load_hor_roll.lower_[i_103.0],41609
2681,TDM_E_2_ur.ds.load_hor_roll.upper_[i_103.0],41094
2682,TDM_E_2_ur.os.load_vert_roll_[i_103.0],42949
2683,TDM_E_2_ur.ds.load_vert_roll_[i_103.0],45355
2684,TDM_E_2_ur.axial_displace_lower_shaft_[i_103.0],37476
2685,TDM_E_2_ur.torque_[i_103.0],44401
2686,abs_TDM_E_2_uf.load_hor_roll_[i_103.0],44757
2687,abs_TDM_E_2_uf.os.load_hor_roll.lower_[i_103.0],42292
2688,abs_TDM_E_2_uf.os.load_hor_roll.upper_[i_103.0],42196
2689,abs_TDM_E_2_uf.ds.load_hor_roll.lower_[i_103.0],42212
2690,abs_TDM_E_2_uf.ds.load_hor_roll.upper_[i_103.0],41949
2691,abs_TDM_E_2_uf.os.load_vert_roll_[i_103.0],42990
2692,abs_TDM_E_2_uf.ds.load_vert_roll_[i_103.0],45018
2693,abs_TDM_E_2_uf.axial_displace_lower_shaft_[i_103.0],38228
2694,abs_TDM_E_2_uf.torque_[i_103.0],44349
2695,abs_TDM_E_2_ur.load_hor_roll_[i_103.0],43582
2696,abs_TDM_E_2_ur.os.load_hor_roll.lower_[i_103.0],41511
2697,abs_TDM_E_2_ur.os.load_hor_roll.upper_[i_103.0],41562
2698,abs_TDM_E_2_ur.ds.load_hor_roll.lower_[i_103.0],41330
2699,abs_TDM_E_2_ur.ds.load_hor_roll.upper_[i_103.0],41057
2700,abs_TDM_E_2_ur.os.load_vert_roll_[i_103.0],42793
2701,abs_TDM_E_2_ur.ds.load_vert_roll_[i_103.0],45279
2702,abs_TDM_E_2_ur.axial_displace_lower_shaft_[i_103.0],37476
2703,abs_TDM_E_2_ur.torque_[i_103.0],44401
2704,TDM_E_3_uf.load_hor_roll_[i_103.0],46144
2705,TDM_E_3_uf.os.load_hor_roll.lower_[i_103.0],42854
2706,TDM_E_3_uf.os.load_hor_roll.upper_[i_103.0],42559
2707,TDM_E_3_uf.ds.load_hor_roll.lower_[i_103.0],42525
2708,TDM_E_3_uf.ds.load_hor_roll.upper_[i_103.0],42631
2709,TDM_E_3_uf.os.load_vert_roll_[i_103.0],42272
2710,TDM_E_3_uf.ds.load_vert_roll_[i_103.0],44392
2711,TDM_E_3_uf.axial_displace_lower_shaft_[i_103.0],37630
2712,TDM_E_3_uf.torque_[i_103.0],44149
2713,TDM_E_3_ur.load_hor_roll_[i_103.0],45902
2714,TDM_E_3_ur.os.load_hor_roll.lower_[i_103.0],42983
2715,TDM_E_3_ur.os.load_hor_roll.upper_[i_103.0],42516
2716,TDM_E_3_ur.ds.load_hor_roll.lower_[i_103.0],43380
2717,TDM_E_3_ur.ds.load_hor_roll.upper_[i_103.0],42345
2718,TDM_E_3_ur.os.load_vert_roll_[i_103.0],42970
2719,TDM_E_3_ur.ds.load_vert_roll_[i_103.0],45609
2720,TDM_E_3_ur.axial_displace_lower_shaft_[i_103.0],37880
2721,TDM_E_3_ur.torque_[i_103.0],45665
2722,abs_TDM_E_3_uf.load_hor_roll_[i_103.0],45970
2723,abs_TDM_E_3_uf.os.load_hor_roll.lower_[i_103.0],42654
2724,abs_TDM_E_3_uf.os.load_hor_roll.upper_[i_103.0],42503
2725,abs_TDM_E_3_uf.ds.load_hor_roll.lower_[i_103.0],42482
2726,abs_TDM_E_3_uf.ds.load_hor_roll.upper_[i_103.0],42571
2727,abs_TDM_E_3_uf.os.load_vert_roll_[i_103.0],42121
2728,abs_TDM_E_3_uf.ds.load_vert_roll_[i_103.0],44280
2729,abs_TDM_E_3_uf.axial_displace_lower_shaft_[i_103.0],37630
2730,abs_TDM_E_3_uf.torque_[i_103.0],43341
2731,abs_TDM_E_3_ur.load_hor_roll_[i_103.0],44927
2732,abs_TDM_E_3_ur.os.load_hor_roll.lower_[i_103.0],42382
2733,abs_TDM_E_3_ur.os.load_hor_roll.upper_[i_103.0],41998
2734,abs_TDM_E_3_ur.ds.load_hor_roll.lower_[i_103.0],42584
2735,abs_TDM_E_3_ur.ds.load_hor_roll.upper_[i_103.0],41804
2736,abs_TDM_E_3_ur.os.load_vert_roll_[i_103.0],42465
2737,abs_TDM_E_3_ur.ds.load_vert_roll_[i_103.0],45200
2738,abs_TDM_E_3_ur.axial_displace_lower_shaft_[i_103.0],37880
2739,abs_TDM_E_3_ur.torque_[i_103.0],44310
